,ItemNum,Condition,context,target,continuation,semantic_association,implementation,model
177,60,control,Jonathan ging in die Küche. Eine Weile säuberte er den,Ofen,und danach den Kühlschrank.,0.5142174959182739,CWE,dewiki_20180420_100d
178,60,script-related,Jonathan verließ die Küche. Eine Weile säuberte er den,Ofen,und danach den Kühlschrank.,0.4936892092227936,CWE,dewiki_20180420_100d
179,60,script-unrelated,Jonathan ging in den Garten. Eine Weile säuberte er den,Ofen,und danach den Kühlschrank.,0.48892900347709656,CWE,dewiki_20180420_100d
180,61,control,Lara ging zum Herd. Schnell reinigte sie die,Herdplatte,und dann die Abzugshaube.,0.6178421974182129,CWE,dewiki_20180420_100d
181,61,script-related,Lara ging weg vom Herd. Schnell reinigte sie die,Herdplatte,und dann die Abzugshaube.,0.597710907459259,CWE,dewiki_20180420_100d
182,61,script-unrelated,Lara ging ins Museum. Schnell reinigte sie die,Herdplatte,und dann die Abzugshaube.,0.4945469796657562,CWE,dewiki_20180420_100d
183,62,control,Roman ging in die Buchhandlung. Schnell suchte er einen,Roman,für seine Frau.,0.635591447353363,CWE,dewiki_20180420_100d
184,62,script-related,Roman verließ die Buchhandlung. Schnell suchte er einen,Roman,für seine Frau.,0.6170060038566589,CWE,dewiki_20180420_100d
185,62,script-unrelated,Roman ging zum Konditor. Schnell suchte er einen,Roman,für seine Frau.,0.6069476008415222,CWE,dewiki_20180420_100d
186,63,control,Annika ging in die Boutique. Eine Zeit lang suchte sie nach,Stiefeln,und kaufte sie dann.,0.42123034596443176,CWE,dewiki_20180420_100d
187,63,script-related,Annika verließ die Boutique. Eine Zeit lang suchte sie nach,Stiefeln,und kaufte sie dann.,0.42697349190711975,CWE,dewiki_20180420_100d
188,63,script-unrelated,Annika ging ins Spa. Eine Zeit lang suchte sie nach,Stiefeln,und kaufte sie dann.,0.3455372154712677,CWE,dewiki_20180420_100d
189,64,control,Emil betrat die Apotheke. Schnell kaufte er das,Medikament,und ging dann nach Hause.,0.4697127044200897,CWE,dewiki_20180420_100d
190,64,script-related,Emil verließ die Apotheke. Schnell kaufte er das,Medikament,und ging dann nach Hause.,0.44918450713157654,CWE,dewiki_20180420_100d
191,64,script-unrelated,Emil betrat die Reitschule. Schnell kaufte er das,Medikament,und ging dann nach Hause.,0.3742218315601349,CWE,dewiki_20180420_100d
192,65,control,Susanne betrat das Bad. Sofort entfernte sie ihr,Makeup,und putzte sich die Zähne.,0.3135916292667389,CWE,dewiki_20180420_100d
193,65,script-related,Susanne verließ das Bad. Sofort entfernte sie ihr,Makeup,und putzte sich die Zähne.,0.31180256605148315,CWE,dewiki_20180420_100d
194,65,script-unrelated,Susanne ging zur Sicherheitskontrolle. Sofort entfernte sie ihr,Makeup,und putzte sich die Zähne.,0.30164074897766113,CWE,dewiki_20180420_100d
195,66,control,Martin kam zur Autowerkstatt. Umgehend fragte er nach den,Reifen,für den Winter.,0.3756595253944397,CWE,dewiki_20180420_100d
196,66,script-related,Martin verließ die Autowerkstatt. Umgehend fragte er nach den,Reifen,für den Winter.,0.36441048979759216,CWE,dewiki_20180420_100d
197,66,script-unrelated,Martin kam zur Hotelrezeption. Umgehend fragte er nach den,Reifen,für den Winter.,0.35376664996147156,CWE,dewiki_20180420_100d
198,67,control,Jutta ging zur Post. Umgehend bekam sie das,Paket,auf das sie gewartet hatte.,0.44882673025131226,CWE,dewiki_20180420_100d
199,67,script-related,Jutta verließ die Post. Umgehend bekam sie das,Paket,auf das sie gewartet hatte.,0.42119207978248596,CWE,dewiki_20180420_100d
200,67,script-unrelated,Jutta ging zum Zahnarzt. Umgehend bekam sie das,Paket,auf das sie gewartet hatte.,0.3801228404045105,CWE,dewiki_20180420_100d
201,68,control,Jens ging zur Zollstelle. Schnell zeigte er sein,Formular,und schaute den Beamten an.,0.3373405933380127,CWE,dewiki_20180420_100d
202,68,script-related,Jens verließ die Zollstelle. Schnell zeigte er sein,Formular,und schaute den Beamten an.,0.3404273986816406,CWE,dewiki_20180420_100d
203,68,script-unrelated,Jens begann Poker zu spielen. Schnell zeigte er sein,Formular,und schaute den Beamten an.,0.2934219241142273,CWE,dewiki_20180420_100d
204,69,control,Elena begann zu zeichnen. Umgehend nahm sie den,Stift,und zeichnete eine Blume.,0.34002700448036194,CWE,dewiki_20180420_100d
205,69,script-related,Elena hörte auf zu zeichnen. Umgehend nahm sie den,Stift,und zeichnete eine Blume.,0.37483519315719604,CWE,dewiki_20180420_100d
206,69,script-unrelated,Elena begann den Urlaub. Umgehend nahm sie den,Stift,und zeichnete eine Blume.,0.31689906120300293,CWE,dewiki_20180420_100d
207,70,control,Bruno begann seinen Filmabend. Schnell besorgte er das,Popcorn,aus der Küche.,0.5132330656051636,CWE,dewiki_20180420_100d
208,70,script-related,Bruno beendete seinen Filmabend. Schnell besorgte er das,Popcorn,aus der Küche.,0.4878474175930023,CWE,dewiki_20180420_100d
209,70,script-unrelated,Bruno betrat das Bürgeramt. Schnell besorgte er das,Popcorn,aus der Küche.,0.4559105336666107,CWE,dewiki_20180420_100d
210,71,control,Jana betrat das Gartencenter. Nach einer Weile fragte sie nach einer,Palme,für den Balkon.,0.38725757598876953,CWE,dewiki_20180420_100d
211,71,script-related,Jana verließ das Gartencenter. Nach einer Weile fragte sie nach einer,Palme,für den Balkon.,0.3678193986415863,CWE,dewiki_20180420_100d
212,71,script-unrelated,Jana ging auf die Kirmes. Nach einer Weile fragte sie nach einer,Palme,für den Balkon.,0.4100891351699829,CWE,dewiki_20180420_100d
213,72,control,Nico fuhr zur Pizzeria. Sofort griff er die,Speisekarte,und bestellte eine Margherita.,0.47602349519729614,CWE,dewiki_20180420_100d
214,72,script-related,Nico verließ die Pizzeria. Sofort griff er die,Speisekarte,und bestellte eine Margherita.,0.421299010515213,CWE,dewiki_20180420_100d
215,72,script-unrelated,Nico fuhr wandern. Sofort griff er die,Speisekarte,und bestellte eine Margherita.,0.4093244671821594,CWE,dewiki_20180420_100d
216,73,control,Beate ging Schwimmen. Schnell prüfte sie das,Becken,und schwamm los.,0.3626043200492859,CWE,dewiki_20180420_100d
217,73,script-related,Beate kam zurück vom Schwimmen. Schnell prüfte sie das,Becken,und schwamm los.,0.3810363709926605,CWE,dewiki_20180420_100d
218,73,script-unrelated,Beate fuhr mit dem Taxi. Schnell prüfte sie das,Becken,und schwamm los.,0.2627762258052826,CWE,dewiki_20180420_100d
219,74,control,Hubert nahm ein Flugzeug. Voller Begeisterung genoss er die,Höhe,denn er liebte das Fliegen.,0.2996925115585327,CWE,dewiki_20180420_100d
220,74,script-related,Hubert verließ das Flugzeug. Voller Begeisterung genoss er die,Höhe,denn er liebte das Fliegen.,0.29418060183525085,CWE,dewiki_20180420_100d
221,74,script-unrelated,Hubert begann zu baden. Voller Begeisterung genoss er die,Höhe,denn er liebte das Fliegen.,0.2413628250360489,CWE,dewiki_20180420_100d
222,75,control,Jenni begann den Unterricht. Sofort öffnete sie die,Tafel,und begann zu schreiben.,0.3122042119503021,CWE,dewiki_20180420_100d
223,75,script-related,Jenni hörte auf mit dem Unterricht. Sofort öffnete sie die,Tafel,und begann zu schreiben.,0.3694893419742584,CWE,dewiki_20180420_100d
224,75,script-unrelated,Jenni betrat die Eishalle. Sofort öffnete sie die,Tafel,und begann zu schreiben.,0.37922537326812744,CWE,dewiki_20180420_100d
225,76,control,Hans betrat die Kletterhalle. Wenig später griff er das,Seil,und spannte es ein.,0.4790322780609131,CWE,dewiki_20180420_100d
226,76,script-related,Hans verließ die Kletterhalle. Wenig später griff er das,Seil,und spannte es ein.,0.43179067969322205,CWE,dewiki_20180420_100d
227,76,script-unrelated,Hans begann zu bowlen. Wenig später griff er das,Seil,und spannte es ein.,0.43805989623069763,CWE,dewiki_20180420_100d
228,77,control,Clara ging zum Schießstand. Sofort bekam sie einen,Revolver,und begann auf das Ziel zu schießen.,0.4627206325531006,CWE,dewiki_20180420_100d
229,77,script-related,Clara verließ den Schießstand. Sofort bekam sie einen,Revolver,und begann auf das Ziel zu schießen.,0.4784083366394043,CWE,dewiki_20180420_100d
230,77,script-unrelated,Clara ging auf einen Feuerwehreinsatz. Sofort bekam sie einen,Revolver,und begann auf das Ziel zu schießen.,0.4167812466621399,CWE,dewiki_20180420_100d
231,78,control,Georg nahm teil an Yoga. Nach einer Weile setzte er sich auf seine,Yogamatte,und machte eine Übung.,,CWE,dewiki_20180420_100d
232,78,script-related,Georg kam zurück vom Yoga. Nach einer Weile setzte er sich auf seine,Yogamatte,und machte eine Übung.,,CWE,dewiki_20180420_100d
233,78,script-unrelated,Georg nahm teil am Fußballspiel. Nach einer Weile setzte er sich auf seine,Yogamatte,und machte eine Übung.,,CWE,dewiki_20180420_100d
234,79,control,Johanna begann die Jagd. Nach einer Weile erblickte sie den,Hochsitz,und ging darauf zu.,0.5001627206802368,CWE,dewiki_20180420_100d
235,79,script-related,Johanna kam zurück von der Jagd. Nach einer Weile erblickte sie den,Hochsitz,und ging darauf zu.,0.5094588398933411,CWE,dewiki_20180420_100d
236,79,script-unrelated,Johanna betrat die Metzgerei. Nach einer Weile erblickte sie den,Hochsitz,und ging darauf zu.,0.5260791182518005,CWE,dewiki_20180420_100d
237,80,control,Jürgen betrat die Bäckerei. Wenig später zeigte er auf das,Croissant,und wählte aus.,0.4333227872848511,CWE,dewiki_20180420_100d
238,80,script-related,Jürgen verließ die Bäckerei. Wenig später zeigte er auf das,Croissant,und wählte aus.,0.43306878209114075,CWE,dewiki_20180420_100d
239,80,script-unrelated,Jürgen betrat den Zoo. Wenig später zeigte er auf das,Croissant,und wählte aus.,0.3661321997642517,CWE,dewiki_20180420_100d
240,81,control,Frauke ging ins Stadion. Schnell wählte sie eine,Tribüne,und setzte sich.,0.5385686755180359,CWE,dewiki_20180420_100d
241,81,script-related,Frauke verließ das Stadion. Schnell wählte sie eine,Tribüne,und setzte sich.,0.5264540910720825,CWE,dewiki_20180420_100d
242,81,script-unrelated,Frauke ging zum Waschsalon. Schnell wählte sie eine,Tribüne,und setzte sich.,0.44479143619537354,CWE,dewiki_20180420_100d
243,82,control,Bernd betrat den Kiosk. Sofort kaufte er eine,Zeitung,und ging wieder heim.,0.4889334738254547,CWE,dewiki_20180420_100d
244,82,script-related,Bernd verließ den Kiosk. Sofort kaufte er eine,Zeitung,und ging wieder heim.,0.4676485061645508,CWE,dewiki_20180420_100d
245,82,script-unrelated,Bernd betrat den Zirkus. Sofort kaufte er eine,Zeitung,und ging wieder heim.,0.4687337875366211,CWE,dewiki_20180420_100d
246,83,control,Nicole betrat das Büro. Zuerst ging sie zum,Schreibtisch,und schaltete dann den Computer ein.,0.5492249131202698,CWE,dewiki_20180420_100d
247,83,script-related,Nicole verließ das Büro. Zuerst ging sie zum,Schreibtisch,und schaltete dann den Computer ein.,0.4832051694393158,CWE,dewiki_20180420_100d
248,83,script-unrelated,Nicole betrat die Sauna. Zuerst ging sie zum,Schreibtisch,und schaltete dann den Computer ein.,0.4731745719909668,CWE,dewiki_20180420_100d
249,84,control,Viktor ging ins Labor. Schnell begann er das,Experiment,und machte sich Notizen.,0.5577853322029114,CWE,dewiki_20180420_100d
250,84,script-related,Viktor verließ das Labor. Schnell begann er das,Experiment,und machte sich Notizen.,0.5372765064239502,CWE,dewiki_20180420_100d
251,84,script-unrelated,Viktor ging zum Tierarzt. Schnell begann er das,Experiment,und machte sich Notizen.,0.3813863694667816,CWE,dewiki_20180420_100d
252,85,control,Gabi ging in die Umkleide. Schnell probierte sie die,Kleidung,an und ging zur Kasse.,0.5186492204666138,CWE,dewiki_20180420_100d
253,85,script-related,Gabi verließ die Umkleide. Schnell probierte sie die,Kleidung,an und ging zur Kasse.,0.5082223415374756,CWE,dewiki_20180420_100d
254,85,script-unrelated,Gabi betrat den Tatort. Schnell probierte sie die,Kleidung,an und ging zur Kasse.,0.46222445368766785,CWE,dewiki_20180420_100d
255,86,control,Jakob betrat die Tankstelle. Sofort sagte er seine,Nummer,und bezahlte.,0.39006683230400085,CWE,dewiki_20180420_100d
256,86,script-related,Jakob verließ die Tankstelle. Sofort sagte er seine,Nummer,und bezahlte.,0.39155274629592896,CWE,dewiki_20180420_100d
257,86,script-unrelated,Jakob begann Bäume zu fällen. Sofort sagte er seine,Nummer,und bezahlte.,0.3852013349533081,CWE,dewiki_20180420_100d
258,87,control,Hilde begann die Kutsche zu fahren. Schnell bestieg sie den,Kutschbock,und los ging es.,0.6383591890335083,CWE,dewiki_20180420_100d
259,87,script-related,Hilde war fertig die Kutsche zu fahren. Schnell bestieg sie den,Kutschbock,und los ging es.,0.672684371471405,CWE,dewiki_20180420_100d
260,87,script-unrelated,Hilde begann ein Lagerfeuer. Schnell bestieg sie den,Kutschbock,und los ging es.,0.5172667503356934,CWE,dewiki_20180420_100d
261,88,control,Tom begann Frühstück zu machen. Sofort öffnete er die,Butter,und machte sich ein Brot.,0.47916558384895325,CWE,dewiki_20180420_100d
262,88,script-related,Tom hörte auf Frühstück zu machen. Sofort öffnete er die,Butter,und machte sich ein Brot.,0.5025256276130676,CWE,dewiki_20180420_100d
263,88,script-unrelated,Tom ging zum Weihnachtsmarkt. Sofort öffnete er die,Butter,und machte sich ein Brot.,0.42296066880226135,CWE,dewiki_20180420_100d
264,89,control,Kim ging ins Krankenhaus. Gleich ging sie zur,Rezeption,und fragte nach dem Weg.,0.32485559582710266,CWE,dewiki_20180420_100d
265,89,script-related,Kim verließ das Krankenhaus. Gleich ging sie zur,Rezeption,und fragte nach dem Weg.,0.3067859411239624,CWE,dewiki_20180420_100d
266,89,script-unrelated,Kim fing an sein Mittagessen zu kochen. Gleich ging sie zur,Rezeption,und fragte nach dem Weg.,0.303691029548645,CWE,dewiki_20180420_100d
267,90,control,Michael fing an damit einen Kuchen zu backen. Als erstes nahm er einen,Schneebesen,und schlug Eiweiß steif.,0.5775198340415955,CWE,dewiki_20180420_100d
268,90,script-related,Michael war fertig damit einen Kuchen zu backen. Als erstes nahm er einen,Schneebesen,und schlug Eiweiß steif.,0.5945791006088257,CWE,dewiki_20180420_100d
269,90,script-unrelated,Michael betrat das Restaurant. Als erstes nahm er einen,Schneebesen,und schlug Eiweiß steif.,0.30909228324890137,CWE,dewiki_20180420_100d
0,1,control,Johann betrat das Restaurant. Wenig später öffnete er die,Speisekarte,und verschaffte sich einen Überblick.,0.32485681772232056,CWE,dewiki_20180420_300d
1,1,script-related,Johann verließ das Restaurant. Wenig später öffnete er die,Speisekarte,und verschaffte sich einen Überblick.,0.2968650162220001,CWE,dewiki_20180420_300d
2,1,script-unrelated,Johann betrat die Wohnung. Wenig später öffnete er die,Speisekarte,und verschaffte sich einen Überblick.,0.2682107388973236,CWE,dewiki_20180420_300d
3,2,control,Sabine betrat das Kino. Schnell ging sie zur,Kasse,und kaufte eine Karte.,0.33974534273147583,CWE,dewiki_20180420_300d
4,2,script-related,Sabine verließ das Kino. Schnell ging sie zur,Kasse,und kaufte eine Karte.,0.32115957140922546,CWE,dewiki_20180420_300d
5,2,script-unrelated,Sabine betrat die Schule. Schnell ging sie zur,Kasse,und kaufte eine Karte.,0.3319332003593445,CWE,dewiki_20180420_300d
6,3,control,Kevin betrat den Bauernhof. Ohne zu zögern nahm er eine,Mistgabel,und fing an zu schaufeln.,0.33444496989250183,CWE,dewiki_20180420_300d
7,3,script-related,Kevin verließ den Bauernhof. Ohne zu zögern nahm er eine,Mistgabel,und fing an zu schaufeln.,0.3096346855163574,CWE,dewiki_20180420_300d
8,3,script-unrelated,Kevin betrat die Kirche. Ohne zu zögern nahm er eine,Mistgabel,und fing an zu schaufeln.,0.2857816517353058,CWE,dewiki_20180420_300d
9,4,control,Susi betrat die Arztpraxis. Freundlich sprach sie mit der,Arzthelferin,über die Problematik.,0.41361474990844727,CWE,dewiki_20180420_300d
10,4,script-related,Susi verließ die Arztpraxis. Freundlich sprach sie mit der,Arzthelferin,über die Problematik.,0.4345480799674988,CWE,dewiki_20180420_300d
11,4,script-unrelated,Susi betrat das Gehege. Freundlich sprach sie mit der,Arzthelferin,über die Problematik.,0.27260440587997437,CWE,dewiki_20180420_300d
12,5,control,Roman betrat die Bücherei. Kurz danach ging er zum,Regal,und suchte einen Krimi.,0.31735143065452576,CWE,dewiki_20180420_300d
13,5,script-related,Roman verließ die Bücherei. Kurz danach ging er zum,Regal,und suchte einen Krimi.,0.2927899658679962,CWE,dewiki_20180420_300d
14,5,script-unrelated,Roman betrat die Kneipe. Kurz danach ging er zum,Regal,und suchte einen Krimi.,0.30888184905052185,CWE,dewiki_20180420_300d
15,6,control,Lea begann damit Spaghetti zu kochen. Vorsichtig öffnete sie die,Nudelpackung,mit einem Handgriff.,,CWE,dewiki_20180420_300d
16,6,script-related,Lea war fertig damit Spaghetti zu kochen. Vorsichtig öffnete sie die,Nudelpackung,mit einem Handgriff.,,CWE,dewiki_20180420_300d
17,6,script-unrelated,Lea begann die Wände zu streichen. Vorsichtig öffnete sie die,Nudelpackung,mit einem Handgriff.,,CWE,dewiki_20180420_300d
18,7,control,Peter erreichte das Theater. Wenig später ging er zur,Loge,und setzte sich.,0.29410868883132935,CWE,dewiki_20180420_300d
19,7,script-related,Peter verließ das Theater. Wenig später ging er zur,Loge,und setzte sich.,0.31206122040748596,CWE,dewiki_20180420_300d
20,7,script-unrelated,Peter erreichte den Supermarkt. Wenig später ging er zur,Loge,und setzte sich.,0.23695683479309082,CWE,dewiki_20180420_300d
21,8,control,Lisa betrat den Bahnhof. Wenig später war sie am,Gleis,und wartete auf den Zug.,0.4877150058746338,CWE,dewiki_20180420_300d
22,8,script-related,Lisa verließ den Bahnhof. Wenig später war sie am,Gleis,und wartete auf den Zug.,0.4756488502025604,CWE,dewiki_20180420_300d
23,8,script-unrelated,Lisa betrat das Haus. Wenig später war sie am,Gleis,und wartete auf den Zug.,0.32058608531951904,CWE,dewiki_20180420_300d
24,9,control,Tim begann im Fitnessstudio zu trainieren. Umgehend war er auf dem,Laufband,und rann wie verrückt.,0.43082430958747864,CWE,dewiki_20180420_300d
25,9,script-related,Tim hörte auf im Fitnessstudio zu trainieren. Umgehend war er auf dem,Laufband,und rann wie verrückt.,0.44014719128608704,CWE,dewiki_20180420_300d
26,9,script-unrelated,Tim begann seine Fahrstunde. Umgehend war er auf dem,Laufband,und rann wie verrückt.,0.2686621844768524,CWE,dewiki_20180420_300d
27,10,control,Maria erreichte den Flughafen. Sofort ging sie zum,Check-in,um den Koffer aufzugeben.,0.34771275520324707,CWE,dewiki_20180420_300d
28,10,script-related,Maria verließ den Flughafen. Sofort ging sie zum,Check-in,um den Koffer aufzugeben.,0.316620409488678,CWE,dewiki_20180420_300d
29,10,script-unrelated,Maria erreichte das Einkaufszentrum. Sofort ging sie zum,Check-in,um den Koffer aufzugeben.,0.3028344213962555,CWE,dewiki_20180420_300d
30,11,control,Lukas kam zur Geburtstagsfeier. Nach einer Weile überreichte er den,Kuchen,und gratulierte.,0.35302823781967163,CWE,dewiki_20180420_300d
31,11,script-related,Lukas verließ die Geburtstagsfeier. Nach einer Weile überreichte er den,Kuchen,und gratulierte.,0.32011500000953674,CWE,dewiki_20180420_300d
32,11,script-unrelated,Lukas kam zum Unterricht. Nach einer Weile überreichte er den,Kuchen,und gratulierte.,0.34560829401016235,CWE,dewiki_20180420_300d
33,12,control,Marie ging zum Friseur. Nach einem kurzen Moment fragte sie die,Stylistin,nach einem neuen Schnitt.,0.4867646098136902,CWE,dewiki_20180420_300d
34,12,script-related,Marie verließ den Friseur. Nach einem kurzen Moment fragte sie die,Stylistin,nach einem neuen Schnitt.,0.4962996244430542,CWE,dewiki_20180420_300d
35,12,script-unrelated,Marie ging zur Uni. Nach einem kurzen Moment fragte sie die,Stylistin,nach einem neuen Schnitt.,0.39351701736450195,CWE,dewiki_20180420_300d
36,13,control,Thorsten begann zu duschen. Als erstes benutzte er das,Shampoo,und dann das Duschgel.,0.40919336676597595,CWE,dewiki_20180420_300d
37,13,script-related,Thorsten hörte auf zu duschen. Als erstes benutzte er das,Shampoo,und dann das Duschgel.,0.422556608915329,CWE,dewiki_20180420_300d
38,13,script-unrelated,Thorsten begann zu grillen. Als erstes benutzte er das,Shampoo,und dann das Duschgel.,0.3735956847667694,CWE,dewiki_20180420_300d
39,14,control,Claudia betrat den Blumenladen. Schnell fragte sie nach einer,Rose,für eine Freundin.,0.3304003179073334,CWE,dewiki_20180420_300d
40,14,script-related,Claudia verließ den Blumenladen. Schnell fragte sie nach einer,Rose,für eine Freundin.,0.35925108194351196,CWE,dewiki_20180420_300d
41,14,script-unrelated,Claudia betrat das Tiergeschäft. Schnell fragte sie nach einer,Rose,für eine Freundin.,0.3072829842567444,CWE,dewiki_20180420_300d
42,15,control,Jonathan ging zum Friedhof. Nachdenklich betrachtete er den,Grabstein,und sprach ein Gebet.,0.5530087947845459,CWE,dewiki_20180420_300d
43,15,script-related,Jonathan verließ den Friedhof. Nachdenklich betrachtete er den,Grabstein,und sprach ein Gebet.,0.5482050180435181,CWE,dewiki_20180420_300d
44,15,script-unrelated,Jonathan ging in die Küche. Nachdenklich betrachtete er den,Grabstein,und sprach ein Gebet.,0.2893997132778168,CWE,dewiki_20180420_300d
45,16,control,Lara ging in den Garten. Genau prüfte sie die,Erde,und goss dann die Blumen.,0.3064863383769989,CWE,dewiki_20180420_300d
46,16,script-related,Lara verließ den Garten. Genau prüfte sie die,Erde,und goss dann die Blumen.,0.3027854561805725,CWE,dewiki_20180420_300d
47,16,script-unrelated,Lara ging zum Herd. Genau prüfte sie die,Erde,und goss dann die Blumen.,0.33568936586380005,CWE,dewiki_20180420_300d
48,17,control,Roman ging ins Museum. Akribisch betrachtete er die,Skulpturen,und war begeistert.,0.4066203236579895,CWE,dewiki_20180420_300d
49,17,script-related,Roman verließ das Museum. Akribisch betrachtete er die,Skulpturen,und war begeistert.,0.3998750150203705,CWE,dewiki_20180420_300d
50,17,script-unrelated,Roman ging in die Buchhandlung. Akribisch betrachtete er die,Skulpturen,und war begeistert.,0.33630600571632385,CWE,dewiki_20180420_300d
51,18,control,Annika ging zum Konditor. Schnell fragte sie nach einem,Kuchen,und bezahlte sofort.,0.4368448853492737,CWE,dewiki_20180420_300d
52,18,script-related,Annika verließ den Konditor. Schnell fragte sie nach einem,Kuchen,und bezahlte sofort.,0.38879019021987915,CWE,dewiki_20180420_300d
53,18,script-unrelated,Annika ging in die Boutique. Schnell fragte sie nach einem,Kuchen,und bezahlte sofort.,0.3680555522441864,CWE,dewiki_20180420_300d
54,19,control,Emil betrat das Spa. Nach einer Weile bekam er eine,Massage,und genoss sie.,0.3345159590244293,CWE,dewiki_20180420_300d
55,19,script-related,Emil verließ das Spa. Nach einer Weile bekam er eine,Massage,und genoss sie.,0.32586348056793213,CWE,dewiki_20180420_300d
56,19,script-unrelated,Emil betrat die Apotheke. Nach einer Weile bekam er eine,Massage,und genoss sie.,0.33586469292640686,CWE,dewiki_20180420_300d
57,20,control,Susanne betrat die Reitschule. Schnell setzte sie den,Sattel,auf und ritt los.,0.27962014079093933,CWE,dewiki_20180420_300d
58,20,script-related,Susanne verließ die Reitschule. Schnell setzte sie den,Sattel,auf und ritt los.,0.2594778537750244,CWE,dewiki_20180420_300d
59,20,script-unrelated,Susanne betrat das Bad. Schnell setzte sie den,Sattel,auf und ritt los.,0.2411985695362091,CWE,dewiki_20180420_300d
60,21,control,Martin kam zur Sicherheitskontrolle. Zügig öffnete er den,Koffer,und wurde durchgewunken.,0.4000460207462311,CWE,dewiki_20180420_300d
61,21,script-related,Martin verließ die Sicherheitskontrolle. Zügig öffnete er den,Koffer,und wurde durchgewunken.,0.42220136523246765,CWE,dewiki_20180420_300d
62,21,script-unrelated,Martin kam zur Autowerkstatt. Zügig öffnete er den,Koffer,und wurde durchgewunken.,0.3763560354709625,CWE,dewiki_20180420_300d
63,22,control,Jutta ging zur Hotelrezeption. Sofort bekam sie ein,Zimmer,und dankte freundlich.,0.3740787208080292,CWE,dewiki_20180420_300d
64,22,script-related,Jutta verließ die Hotelrezeption. Sofort bekam sie ein,Zimmer,und dankte freundlich.,0.3870781660079956,CWE,dewiki_20180420_300d
65,22,script-unrelated,Jutta ging zur Post. Sofort bekam sie ein,Zimmer,und dankte freundlich.,0.31675758957862854,CWE,dewiki_20180420_300d
66,23,control,Jens ging zum Zahnarzt. Ängstlich ging er zum,Röntgen,und ließ sich behandeln.,0.2887079119682312,CWE,dewiki_20180420_300d
67,23,script-related,Jens verließ den Zahnarzt. Ängstlich ging er zum,Röntgen,und ließ sich behandeln.,0.2636342942714691,CWE,dewiki_20180420_300d
68,23,script-unrelated,Jens ging zur Zollstelle. Ängstlich ging er zum,Röntgen,und ließ sich behandeln.,0.24798594415187836,CWE,dewiki_20180420_300d
69,24,control,Elena begann Poker zu spielen. Schnell setzte sie ihr,Geld,und gewann.,0.44696277379989624,CWE,dewiki_20180420_300d
70,24,script-related,Elena hörte auf Poker zu spielen. Schnell setzte sie ihr,Geld,und gewann.,0.4571860134601593,CWE,dewiki_20180420_300d
71,24,script-unrelated,Elena begann zu zeichnen. Schnell setzte sie ihr,Geld,und gewann.,0.35687488317489624,CWE,dewiki_20180420_300d
72,25,control,Bruno begann seinen Urlaub. Endlich kam er am,Meer,an und genoss das Wetter.,0.31779104471206665,CWE,dewiki_20180420_300d
73,25,script-related,Bruno beendete seinen Urlaub. Endlich kam er am,Meer,an und genoss das Wetter.,0.3218064308166504,CWE,dewiki_20180420_300d
74,25,script-unrelated,Bruno begann seinen Filmabend. Endlich kam er am,Meer,an und genoss das Wetter.,0.2844494581222534,CWE,dewiki_20180420_300d
75,26,control,Jana betrat das Bürgeramt. Umgehend zeigte sie ihr,Visum,und stellte einen Antrag.,0.3393559157848358,CWE,dewiki_20180420_300d
76,26,script-related,Jana verließ das Bürgeramt. Umgehend zeigte sie ihr,Visum,und stellte einen Antrag.,0.35564982891082764,CWE,dewiki_20180420_300d
77,26,script-unrelated,Jana betrat das Gartencenter. Umgehend zeigte sie ihr,Visum,und stellte einen Antrag.,0.2765234410762787,CWE,dewiki_20180420_300d
78,27,control,Nico fuhr auf die Kirmes. Sofort ging er zum,Auto-Scooter,und fuhr eine Runde.,0.4017333686351776,CWE,dewiki_20180420_300d
79,27,script-related,Nico verließ die Kirmes. Sofort ging er zum,Auto-Scooter,und fuhr eine Runde.,0.3085462749004364,CWE,dewiki_20180420_300d
80,27,script-unrelated,Nico fuhr zur Pizzeria. Sofort ging er zum,Auto-Scooter,und fuhr eine Runde.,0.34501543641090393,CWE,dewiki_20180420_300d
81,28,control,Beate ging Wandern. Nach einer Weile sah sie ein,Edelweiß,das sie gleich mitnahm.,0.2945399582386017,CWE,dewiki_20180420_300d
82,28,script-related,Beate kam zurück vom Wandern. Nach einer Weile sah sie ein,Edelweiß,das sie gleich mitnahm.,0.29550641775131226,CWE,dewiki_20180420_300d
83,28,script-unrelated,Beate ging schwimmen. Nach einer Weile sah sie ein,Edelweiß,das sie gleich mitnahm.,0.25346705317497253,CWE,dewiki_20180420_300d
84,29,control,Hubert nahm ein Taxi. Freundlich begrüßte er den,Fahrer,und nannte sein Ziel.,0.33578363060951233,CWE,dewiki_20180420_300d
85,29,script-related,Hubert verließ das Taxi. Freundlich begrüßte er den,Fahrer,und nannte sein Ziel.,0.3301354646682739,CWE,dewiki_20180420_300d
86,29,script-unrelated,Hubert nahm ein Flugzeug. Freundlich begrüßte er den,Fahrer,und nannte sein Ziel.,0.3229558765888214,CWE,dewiki_20180420_300d
87,30,control,Jenni begann zu baden. Sofort verteilte sie den,Schaum,auf ihrem Körper.,0.2696182429790497,CWE,dewiki_20180420_300d
88,30,script-related,Jenni hörte auf zu baden. Sofort verteilte sie den,Schaum,auf ihrem Körper.,0.3017750680446625,CWE,dewiki_20180420_300d
