,Unnamed: 0,Tar,Item,Condition,Completion,Part,Cloze,Cloze_Balanced,Association_Noun,Association_Verb,Association_MainVerb,article,target,context,semantic_association,implementation,model
351,352,Windel,88,D,und warf sie in den Abfall.,0,0.0,1,1.0,1.1,1.5,die,Windel,"Umsichtig bastelte der Babysitter, der den Obstsalat zubereitet hatte, die",0.5209910273551941,CWE,dewiki_20180420_100d
352,353,Gewichte,89,A,in die Höhe.,0,0.5,1,6.7,1.6,6.7,die,Gewichte,"Langsam stemmte der Bodybuilder, der das Fitnessstudio betreten hatte, die",0.4452289342880249,CWE,dewiki_20180420_100d
353,354,Gewichte,89,B,in die Höhe.,0,0.42,1,1.7,2.0,6.7,die,Gewichte,"Langsam stemmte der Bodybuilder, der das Licht angemacht hatte, die",0.4776075482368469,CWE,dewiki_20180420_100d
354,355,Gewichte,89,C,in die Höhe.,0,0.0,1,6.7,1.6,2.0,die,Gewichte,"Langsam verdaute der Bodybuilder, der das Fitnessstudio betreten hatte, die",0.4294634163379669,CWE,dewiki_20180420_100d
355,356,Gewichte,89,D,in die Höhe.,0,0.0,1,1.7,2.0,2.0,die,Gewichte,"Langsam verdaute der Bodybuilder, der das Licht angemacht hatte, die",0.4523058831691742,CWE,dewiki_20180420_100d
356,357,Rohr,90,A,im Badezimmer.,0,0.17,1,6.4,1.5,5.5,das,Rohr,"Umsichtig repariert der Klempner, der das Wasser ausgestellt hat, das",0.4939485490322113,CWE,dewiki_20180420_100d
357,358,Rohr,90,B,im Badezimmer.,0,0.25,1,1.3,4.6,5.5,das,Rohr,"Umsichtig repariert der Klempner, der den Kirchenchor geleitet hat, das",0.5001639127731323,CWE,dewiki_20180420_100d
358,359,Rohr,90,C,im Badezimmer.,0,0.0,1,6.4,1.5,1.1,das,Rohr,"Umsichtig nascht der Klempner, der das Wasser ausgestellt hat, das",0.4915323555469513,CWE,dewiki_20180420_100d
359,360,Rohr,90,D,im Badezimmer.,0,0.0,1,1.3,4.6,1.1,das,Rohr,"Umsichtig nascht der Klempner, der den Kirchenchor geleitet hat, das",0.4955691695213318,CWE,dewiki_20180420_100d
360,361,Artikel,91,A,für die nächste Ausgabe.,0,0.5,0,6.4,1.5,6.1,den,Artikel,"Schnell schreibt der Journalist, der die Recherche durchgeführt hat, den",0.5139336585998535,CWE,dewiki_20180420_100d
361,362,Artikel,91,B,für die nächste Ausgabe.,0,0.25,0,2.5,5.4,6.1,den,Artikel,"Schnell schreibt der Journalist, der das Portemonnaie gefunden hat, den",0.4987020790576935,CWE,dewiki_20180420_100d
362,363,Artikel,91,C,für die nächste Ausgabe.,0,0.0,0,6.4,1.5,2.3,den,Artikel,"Schnell lenkt der Journalist, der die Recherche durchgeführt hat, den",0.4336940050125122,CWE,dewiki_20180420_100d
363,364,Artikel,91,D,für die nächste Ausgabe.,0,0.0,0,2.5,5.4,2.3,den,Artikel,"Schnell lenkt der Journalist, der das Portemonnaie gefunden hat, den",0.4099300503730774,CWE,dewiki_20180420_100d
364,365,Reifen,92,A,an seinem Rad.,0,0.67,1,6.8,4.1,6.7,den,Reifen,"Heute Morgen flickte der Radler, der die Luftpumpe benutzt hatte, den",0.5543784499168396,CWE,dewiki_20180420_100d
365,366,Reifen,92,B,an seinem Rad.,0,0.67,1,1.2,1.8,6.7,den,Reifen,"Heute Morgen flickte der Radler, der den Schrank abgeschlossen hatte, den",0.5195319056510925,CWE,dewiki_20180420_100d
366,367,Reifen,92,C,an seinem Rad.,0,0.0,1,6.8,4.1,1.1,den,Reifen,"Heute Morgen trank der Radler, der die Luftpumpe benutzt hatte, den",0.534822940826416,CWE,dewiki_20180420_100d
367,368,Reifen,92,D,an seinem Rad.,0,0.0,1,1.2,1.8,1.1,den,Reifen,"Heute Morgen trank der Radler, der den Schrank abgeschlossen hatte, den",0.5084632039070129,CWE,dewiki_20180420_100d
368,369,Briefkasten,93,A,und fährt weiter.,2,0.58,1,6.2,1.3,6.3,den,Briefkasten,"Umgehend entleert der Postbote, der das Postauto geparkt hat, den",0.6301621198654175,CWE,dewiki_20180420_100d
369,370,Briefkasten,93,B,und fährt weiter.,2,0.58,1,2.5,2.0,6.3,den,Briefkasten,"Umgehend entleert der Postbote, der den Kugelschreiber verloren hat, den",0.6486712098121643,CWE,dewiki_20180420_100d
370,371,Briefkasten,93,C,und fährt weiter.,2,0.0,1,6.2,1.3,1.1,den,Briefkasten,"Umgehend verdrückt der Postbote, der das Postauto geparkt hat, den",0.6262266635894775,CWE,dewiki_20180420_100d
371,372,Briefkasten,93,D,und fährt weiter.,2,0.0,1,2.5,2.0,1.1,den,Briefkasten,"Umgehend verdrückt der Postbote, der den Kugelschreiber verloren hat, den",0.6266731023788452,CWE,dewiki_20180420_100d
372,373,Drogen,94,A,für die nächste Woche.,0,0.5,1,6.8,2.2,4.7,die,Drogen,"Hektisch kauft der Junkie, der den Dealer angerufen hat, die",0.5937625765800476,CWE,dewiki_20180420_100d
373,374,Drogen,94,B,für die nächste Woche.,0,0.5,1,2.1,2.2,4.7,die,Drogen,"Hektisch kauft der Junkie, der die Kapuze aufgezogen hat, die",0.45784255862236023,CWE,dewiki_20180420_100d
374,375,Drogen,94,C,für die nächste Woche.,0,0.0,1,6.8,2.2,1.1,die,Drogen,"Hektisch näht der Junkie, der den Dealer angerufen hat, die",0.5673911571502686,CWE,dewiki_20180420_100d
375,376,Drogen,94,D,für die nächste Woche.,0,0.08,1,2.1,2.2,1.1,die,Drogen,"Hektisch näht der Junkie, der die Kapuze aufgezogen hat, die",0.4181801676750183,CWE,dewiki_20180420_100d
376,377,Tonne,95,A,und sprang auf den Müllwagen.,0,0.75,1,6.4,1.8,5.8,die,Tonne,"Zügig leerte der Müllmann, der den Müllwagen geparkt hatte, die",0.4818534851074219,CWE,dewiki_20180420_100d
377,378,Tonne,95,B,und sprang auf den Müllwagen.,0,0.75,1,4.2,1.1,5.8,die,Tonne,"Zügig leerte der Müllmann, der den Hausbesitzer gegrüßt hatte, die",0.4671382009983063,CWE,dewiki_20180420_100d
378,379,Tonne,95,C,und sprang auf den Müllwagen.,0,0.0,1,6.4,1.8,1.8,die,Tonne,"Zügig bastelte der Müllmann, der den Müllwagen geparkt hatte, die",0.4333588182926178,CWE,dewiki_20180420_100d
379,380,Tonne,95,D,und sprang auf den Müllwagen.,0,0.0,1,4.2,1.1,1.8,die,Tonne,"Zügig bastelte der Müllmann, der den Hausbesitzer gegrüßt hatte, die",0.4123532474040985,CWE,dewiki_20180420_100d
380,381,Peitsche,96,A,und gab die Sporen.,2,0.58,1,6.0,5.6,5.8,die,Peitsche,"Hektisch knallte der Reiter, der das Pferd ritt, die",0.5911429524421692,CWE,dewiki_20180420_100d
381,382,Peitsche,96,B,und gab die Sporen.,2,0.5,1,1.2,1.2,5.8,die,Peitsche,"Hektisch knallte der Reiter, der die Landschaft durchquerte, die",0.48782283067703247,CWE,dewiki_20180420_100d
382,383,Peitsche,96,C,und gab die Sporen.,2,0.0,1,6.0,5.6,1.1,die,Peitsche,"Hektisch verfasste der Reiter, der das Pferd ritt, die",0.5745677947998047,CWE,dewiki_20180420_100d
383,384,Peitsche,96,D,und gab die Sporen.,2,0.0,1,1.2,1.2,1.1,die,Peitsche,"Hektisch verfasste der Reiter, der die Landschaft durchquerte, die",0.44491395354270935,CWE,dewiki_20180420_100d
384,385,Waffe,97,A,und verlangte das Geld.,0,0.58,1,3.9,6.5,6.1,die,Waffe,"Nach kurzem Überlegen zückte der Gangster, der die Bank überfiel, die",0.644461989402771,CWE,dewiki_20180420_100d
385,386,Waffe,97,B,und verlangte das Geld.,0,0.58,1,1.3,1.1,6.1,die,Waffe,"Nach kurzem Überlegen zückte der Gangster, der den Bus betrat, die",0.6415395736694336,CWE,dewiki_20180420_100d
386,387,Waffe,97,C,und verlangte das Geld.,0,0.0,1,3.9,6.5,1.4,die,Waffe,"Nach kurzem Überlegen gründete der Gangster, der die Bank überfiel, die",0.569202184677124,CWE,dewiki_20180420_100d
387,388,Waffe,97,D,und verlangte das Geld.,0,0.0,1,1.3,1.1,1.4,die,Waffe,"Nach kurzem Überlegen gründete der Gangster, der den Bus betrat, die",0.5650066137313843,CWE,dewiki_20180420_100d
388,389,Schiff,98,A,und übernahm das Kommando.,0,0.92,1,6.2,5.1,6.8,das,Schiff,"Zufrieden kaperte der Pirat, der die Flagge hisste, das",0.6634619235992432,CWE,dewiki_20180420_100d
389,390,Schiff,98,B,und übernahm das Kommando.,0,0.92,1,2.3,1.4,6.8,das,Schiff,"Zufrieden kaperte der Pirat, der die Fehde austrug, das",0.5614416003227234,CWE,dewiki_20180420_100d
390,391,Schiff,98,C,und übernahm das Kommando.,0,0.0,1,6.2,5.1,1.1,das,Schiff,"Zufrieden verrührte der Pirat, der die Flagge hisste, das",0.5946582555770874,CWE,dewiki_20180420_100d
391,392,Schiff,98,D,und übernahm das Kommando.,0,0.0,1,2.3,1.4,1.1,das,Schiff,"Zufrieden verrührte der Pirat, der die Fehde austrug, das",0.46072879433631897,CWE,dewiki_20180420_100d
392,393,Aktie,99,A,und berichtet seinem Auftraggeber.,0,0.75,1,6.9,1.1,6.5,die,Aktie,"Sofort kauft der Börsenmakler, der die Börse betreten hat, die",0.5970114469528198,CWE,dewiki_20180420_100d
393,394,Aktie,99,B,und berichtet seinem Auftraggeber.,0,0.83,1,1.4,1.6,6.5,die,Aktie,"Sofort kauft der Börsenmakler, der den Whiskey eingeschenkt hat, die",0.5260010957717896,CWE,dewiki_20180420_100d
394,395,Aktie,99,C,und berichtet seinem Auftraggeber.,0,0.0,1,6.9,1.1,1.4,die,Aktie,"Sofort knabbert der Börsenmakler, der die Börse betreten hat, die",0.5225146412849426,CWE,dewiki_20180420_100d
395,396,Aktie,99,D,und berichtet seinem Auftraggeber.,0,0.0,1,1.4,1.6,1.4,die,Aktie,"Sofort knabbert der Börsenmakler, der den Whiskey eingeschenkt hat, die",0.44716814160346985,CWE,dewiki_20180420_100d
396,397,Loch,100,A,in die Decke.,0,1.0,0,6.5,2.0,6.9,das,Loch,"Gestern bohrte der Handwerker, der die Bohrmaschine hielt, das",0.5001415014266968,CWE,dewiki_20180420_100d
397,398,Loch,100,B,in die Decke.,0,0.75,0,1.4,1.7,6.9,das,Loch,"Gestern bohrte der Handwerker, der das Kaugummi kaute, das",0.5148651003837585,CWE,dewiki_20180420_100d
398,399,Loch,100,C,in die Decke.,0,0.0,0,6.5,2.0,3.9,das,Loch,"Gestern warf der Handwerker, der die Bohrmaschine hielt, das",0.43195202946662903,CWE,dewiki_20180420_100d
399,400,Loch,100,D,in die Decke.,0,0.0,0,1.4,1.7,3.9,das,Loch,"Gestern warf der Handwerker, der das Kaugummi kaute, das",0.45267415046691895,CWE,dewiki_20180420_100d
400,401,Blutdruck,101,A,und den Blutzucker.,3,0.58,1,6.8,1.6,6.7,den,Blutdruck,"Am Morgen misst der Arzthelfer, der das Messgerät hält, den",0.5869147181510925,CWE,dewiki_20180420_100d
401,402,Blutdruck,101,B,und den Blutzucker.,3,0.58,1,2.3,1.6,6.7,den,Blutdruck,"Am Morgen misst der Arzthelfer, der den Bildschirm anstellt, den",0.5499902963638306,CWE,dewiki_20180420_100d
402,403,Blutdruck,101,C,und den Blutzucker.,3,0.0,1,6.8,1.6,1.4,den,Blutdruck,"Am Morgen kauft der Arzthelfer, der das Messgerät hält, den",0.5379818677902222,CWE,dewiki_20180420_100d
403,404,Blutdruck,101,D,und den Blutzucker.,3,0.0,1,2.3,1.6,1.4,den,Blutdruck,"Am Morgen kauft der Arzthelfer, der den Bildschirm anstellt, den",0.48698335886001587,CWE,dewiki_20180420_100d
404,405,Tuch,102,A,und machte sich bereit.,0,0.67,0,6.3,3.5,2.7,das,Tuch,"Konzentriert schwang der Torero, der den Stier verwundet hatte, das",0.5484429597854614,CWE,dewiki_20180420_100d
405,406,Tuch,102,B,und machte sich bereit.,0,0.83,0,4.1,1.8,2.7,das,Tuch,"Konzentriert schwang der Torero, der das Gebet aufgesagt hatte, das",0.5242429375648499,CWE,dewiki_20180420_100d
406,407,Tuch,102,C,und machte sich bereit.,0,0.0,0,6.3,3.5,2.6,das,Tuch,"Konzentriert befüllte der Torero, der den Stier verwundet hatte, das",0.590672492980957,CWE,dewiki_20180420_100d
407,408,Tuch,102,D,und machte sich bereit.,0,0.0,0,4.1,1.8,2.6,das,Tuch,"Konzentriert befüllte der Torero, der das Gebet aufgesagt hatte, das",0.5537689924240112,CWE,dewiki_20180420_100d
408,409,Schwert,103,A,und griff den Gegner an.,0,0.92,1,6.2,1.5,5.9,das,Schwert,"Angespannt zückte der Ritter, nachdem er den Kampf begonnen hatte, das",0.6407474279403687,CWE,dewiki_20180420_100d
409,410,Schwert,103,B,und griff den Gegner an.,0,0.92,1,1.1,1.0,5.9,das,Schwert,"Angespannt zückte der Ritter, nachdem er die Brücke überquert hatte, das",0.5820437669754028,CWE,dewiki_20180420_100d
410,411,Schwert,103,C,und griff den Gegner an.,0,0.0,1,6.2,1.5,1.1,das,Schwert,"Angespannt kaute der Ritter, nachdem er den Kampf begonnen hatte, das",0.5783339142799377,CWE,dewiki_20180420_100d
411,412,Schwert,103,D,und griff den Gegner an.,0,0.08,1,1.1,1.0,1.1,das,Schwert,"Angespannt kaute der Ritter, nachdem er die Brücke überquert hatte, das",0.5132812857627869,CWE,dewiki_20180420_100d
412,413,Rettungswagen,104,A,in Richtung des Krankenhauses.,0,0.75,0,6.8,2.6,4.7,den,Rettungswagen,"Wachsam steuert der Sanitäter, der das Blaulicht eingeschaltet hat, den",0.7165159583091736,CWE,dewiki_20180420_100d
413,414,Rettungswagen,104,B,in Richtung des Krankenhauses.,0,0.58,0,1.3,1.2,4.7,den,Rettungswagen,"Wachsam steuert der Sanitäter, der den Notizblock weggelegt hat, den",0.6330285668373108,CWE,dewiki_20180420_100d
414,415,Rettungswagen,104,C,in Richtung des Krankenhauses.,0,0.0,0,6.8,2.6,1.0,den,Rettungswagen,"Wachsam kopiert der Sanitäter, der das Blaulicht eingeschaltet hat, den",0.6814115643501282,CWE,dewiki_20180420_100d
415,416,Rettungswagen,104,D,in Richtung des Krankenhauses.,0,0.0,0,1.3,1.2,1.0,den,Rettungswagen,"Wachsam kopiert der Sanitäter, der den Notizblock weggelegt hat, den",0.5805805325508118,CWE,dewiki_20180420_100d
416,417,Aussage,105,A,und wendete sich an seinen Anwalt.,0,1.0,0,6.4,3.5,6.3,die,Aussage,"Ohne zu zögern verweigerte der Zeuge, der den Angeklagten wiedererkannte, die",0.711761474609375,CWE,dewiki_20180420_100d
417,418,Aussage,105,B,und wendete sich an seinen Anwalt.,0,0.83,0,1.1,1.6,6.3,die,Aussage,"Ohne zu zögern verweigerte der Zeuge, der den Gehstock umklammerte, die",0.6107980608940125,CWE,dewiki_20180420_100d
418,419,Aussage,105,C,und wendete sich an seinen Anwalt.,0,0.0,0,6.4,3.5,2.6,die,Aussage,"Ohne zu zögern bestellte der Zeuge, der den Angeklagten wiedererkannte, die",0.6954046487808228,CWE,dewiki_20180420_100d
419,420,Aussage,105,D,und wendete sich an seinen Anwalt.,0,0.0,0,1.1,1.6,2.6,die,Aussage,"Ohne zu zögern bestellte der Zeuge, der den Gehstock umklammerte, die",0.5992312431335449,CWE,dewiki_20180420_100d
420,421,Schlittschuhe,106,A,und begibt sich auf die Eisfläche.,2,1.0,0,6.7,2.0,6.1,die,Schlittschuhe,"Sogleich schnürt der Eiskunstläufer, der die Eishalle erreicht hat, die",0.6548048257827759,CWE,dewiki_20180420_100d
421,422,Schlittschuhe,106,B,und begibt sich auf die Eisfläche.,2,0.75,0,1.5,1.1,6.1,die,Schlittschuhe,"Sogleich schnürt der Eiskunstläufer, der das Bonbon gelutscht hat, die",0.6041240096092224,CWE,dewiki_20180420_100d
422,423,Schlittschuhe,106,C,und begibt sich auf die Eisfläche.,2,0.0,0,6.7,2.0,1.6,die,Schlittschuhe,"Sogleich zerbricht der Eiskunstläufer, der die Eishalle erreicht hat, die",0.6374741792678833,CWE,dewiki_20180420_100d
423,424,Schlittschuhe,106,D,und begibt sich auf die Eisfläche.,2,0.08,0,1.5,1.1,1.6,die,Schlittschuhe,"Sogleich zerbricht der Eiskunstläufer, der das Bonbon gelutscht hat, die",0.555786669254303,CWE,dewiki_20180420_100d
424,425,Lasso,107,A,und fängt das Tier ein.,0,0.33,0,5.4,4.5,6.5,das,Lasso,"Gut gelaunt schwingt der Cowboy, nachdem er das Pferd gesattelt hatte, das",0.42979326844215393,CWE,dewiki_20180420_100d
425,426,Lasso,107,B,und fängt das Tier ein.,0,0.75,0,1.3,1.6,6.5,das,Lasso,"Gut gelaunt schwingt der Cowboy, nachdem er den Kameraden gerufen hat, das",0.41191256046295166,CWE,dewiki_20180420_100d
426,427,Lasso,107,C,und fängt das Tier ein.,0,0.0,0,5.4,4.5,1.1,das,Lasso,"Gut gelaunt zerhackt der Cowboy, nachdem er das Pferd gesattelt hatte, das",0.4253419041633606,CWE,dewiki_20180420_100d
427,428,Lasso,107,D,und fängt das Tier ein.,0,0.0,0,1.3,1.6,1.1,das,Lasso,"Gut gelaunt zerhackt der Cowboy, nachdem er den Kameraden gerufen hat, das",0.4044855535030365,CWE,dewiki_20180420_100d
428,429,Drehbuch,108,A,für die Serie.,2,0.33,0,6.6,4.4,6.0,das,Drehbuch,"Entspannt schrieb der Regisseur, der den Plot konstruiert hatte, das",0.7641748785972595,CWE,dewiki_20180420_100d
429,430,Drehbuch,108,B,für die Serie.,2,0.75,0,1.1,1.3,6.0,das,Drehbuch,"Entspannt schrieb der Regisseur, der den Kamin angemacht hatte, das",0.7102925181388855,CWE,dewiki_20180420_100d
430,431,Drehbuch,108,C,für die Serie.,2,0.0,0,6.6,4.4,1.1,das,Drehbuch,"Entspannt verzehrte der Regisseur, der den Plot konstruiert hatte, das",0.7114413976669312,CWE,dewiki_20180420_100d
431,432,Drehbuch,108,D,für die Serie.,2,0.0,0,1.1,1.3,1.1,das,Drehbuch,"Entspannt verzehrte der Regisseur, der den Kamin angemacht hatte, das",0.6277951002120972,CWE,dewiki_20180420_100d
432,433,Stern,109,A,am Firmament.,0,0.58,1,5.7,2.4,4.9,den,Stern,"Sofort entdeckt der Astronom, der das Teleskop aufgestellt hat, den",0.5283327698707581,CWE,dewiki_20180420_100d
433,434,Stern,109,B,am Firmament.,0,0.58,1,3.0,1.9,4.9,den,Stern,"Sofort entdeckt der Astronom, der die Uhrzeit notiert hat, den",0.509033203125,CWE,dewiki_20180420_100d
434,435,Stern,109,C,am Firmament.,0,0.0,1,5.7,2.4,1.4,den,Stern,"Sofort serviert der Astronom, der das Teleskop aufgestellt hat, den",0.5385913252830505,CWE,dewiki_20180420_100d
435,436,Stern,109,D,am Firmament.,0,0.0,1,3.0,1.9,1.4,den,Stern,"Sofort serviert der Astronom, der die Uhrzeit notiert hat, den",0.48487845063209534,CWE,dewiki_20180420_100d
436,437,Anker,110,A,und verließ den Hafen.,0,0.5,1,6.4,2.0,6.9,den,Anker,"Gestern lichtete der Seemann, der das Boot kommandierte, den",0.6026632189750671,CWE,dewiki_20180420_100d
437,438,Anker,110,B,und verließ den Hafen.,0,0.58,1,1.0,4.1,6.9,den,Anker,"Gestern lichtete der Seemann, der den Atem anhielt, den",0.5475065112113953,CWE,dewiki_20180420_100d
438,439,Anker,110,C,und verließ den Hafen.,0,0.0,1,6.4,2.0,1.0,den,Anker,"Gestern kochte der Seemann, der das Boot kommandierte, den",0.5686892867088318,CWE,dewiki_20180420_100d
439,440,Anker,110,D,und verließ den Hafen.,0,0.0,1,1.0,4.1,1.0,den,Anker,"Gestern kochte der Seemann, der den Atem anhielt, den",0.49259042739868164,CWE,dewiki_20180420_100d
440,441,Seil,111,A,um den Aufstieg abzusichern.,2,0.58,0,4.6,1.6,6.1,das,Seil,"Am Vormittag knotete der Bergsteiger, nachdem er den Haken festgebohrt hatte, das",0.6547409892082214,CWE,dewiki_20180420_100d
441,442,Seil,111,B,um den Aufstieg abzusichern.,2,0.75,0,1.4,1.6,6.1,das,Seil,"Am Vormittag knotete der Bergsteiger, nachdem er die Krähe verscheucht hatte, das",0.5559408664703369,CWE,dewiki_20180420_100d
442,443,Seil,111,C,um den Aufstieg abzusichern.,2,0.0,0,4.6,1.6,1.2,das,Seil,"Am Vormittag roch der Bergsteiger, nachdem er den Haken festgebohrt hatte, das",0.6070510745048523,CWE,dewiki_20180420_100d
443,444,Seil,111,D,um den Aufstieg abzusichern.,2,0.0,0,1.4,1.6,1.2,das,Seil,"Am Vormittag roch der Bergsteiger, nachdem er die Krähe verscheucht hatte, das",0.5358666777610779,CWE,dewiki_20180420_100d
444,445,Rouletterad,112,A,und verrät die nächste Zahl.,0,0.67,0,6.3,2.1,6.1,das,Rouletterad,"Entspannt dreht der Croupier, der den Spieltisch vorbereitet hat, das",,CWE,dewiki_20180420_100d
445,446,Rouletterad,112,B,und verrät die nächste Zahl.,0,0.33,0,2.0,1.3,6.1,das,Rouletterad,"Entspannt dreht der Croupier, der die Frau beeindruckt hat, das",,CWE,dewiki_20180420_100d
446,447,Rouletterad,112,C,und verrät die nächste Zahl.,0,0.0,0,6.3,2.1,1.1,das,Rouletterad,"Entspannt schlürft der Croupier, der den Spieltisch vorbereitet hat, das",,CWE,dewiki_20180420_100d
447,448,Rouletterad,112,D,und verrät die nächste Zahl.,0,0.0,0,2.0,1.3,1.1,das,Rouletterad,"Entspannt schlürft der Croupier, der die Frau beeindruckt hat, das",,CWE,dewiki_20180420_100d
448,449,Nägel,113,A,und lackierte sie.,0,0.75,0,6.9,1.7,6.8,die,Nägel,"Neulich feilte die Kosmetikerin, während sie die Maniküre durchführte, die",0.475497841835022,CWE,dewiki_20180420_100d
449,450,Nägel,113,B,und lackierte sie.,0,1.0,0,1.3,1.0,6.8,die,Nägel,"Neulich feilte die Kosmetikerin, während sie das Gespräch belauschte, die",0.36855196952819824,CWE,dewiki_20180420_100d
450,451,Nägel,113,C,und lackierte sie.,0,0.08,0,6.9,1.7,5.5,die,Nägel,"Neulich baute die Kosmetikerin, während sie die Maniküre durchführte, die",0.44929030537605286,CWE,dewiki_20180420_100d
451,452,Nägel,113,D,und lackierte sie.,0,0.0,0,1.3,1.0,5.5,die,Nägel,"Neulich baute die Kosmetikerin, während sie das Gespräch belauschte, die",0.3469931185245514,CWE,dewiki_20180420_100d
452,453,Zukunft,114,A,der Familie.,0,0.58,1,6.7,3.9,6.8,die,Zukunft,"Sogleich prophezeite der Wahrsager, der die Kristallkugel befragt hatte, die",0.5244325399398804,CWE,dewiki_20180420_100d
453,454,Zukunft,114,B,der Familie.,0,0.58,1,1.4,1.1,6.8,die,Zukunft,"Sogleich prophezeite der Wahrsager, der die Kerze angezündet hatte, die",0.4769594073295593,CWE,dewiki_20180420_100d
454,455,Zukunft,114,C,der Familie.,0,0.0,1,6.7,3.9,1.5,die,Zukunft,"Sogleich würzte der Wahrsager, der die Kristallkugel befragt hatte, die",0.4522850215435028,CWE,dewiki_20180420_100d
455,456,Zukunft,114,D,der Familie.,0,0.0,1,1.4,1.1,1.5,die,Zukunft,"Sogleich würzte der Wahrsager, der die Kerze angezündet hatte, die",0.39900609850883484,CWE,dewiki_20180420_100d
456,457,Ausgrabung,115,A,in der Ruine.,0,0.92,0,6.6,5.3,3.0,die,Ausgrabung,"Heute beginnt der Archäologe, der die Schaufel hervorgeholt hat, die",0.6416324377059937,CWE,dewiki_20180420_100d
457,458,Ausgrabung,115,B,in der Ruine.,0,0.5,0,1.3,2.5,3.0,die,Ausgrabung,"Heute beginnt der Archäologe, der das Taxi genommen hat, die",0.5065636038780212,CWE,dewiki_20180420_100d
458,459,Ausgrabung,115,C,in der Ruine.,0,0.0,0,6.6,5.3,1.5,die,Ausgrabung,"Heute raspelt der Archäologe, der die Schaufel hervorgeholt hat, die",0.6137803196907043,CWE,dewiki_20180420_100d
459,460,Ausgrabung,115,D,in der Ruine.,0,0.0,0,1.3,2.5,1.5,die,Ausgrabung,"Heute raspelt der Archäologe, der das Taxi genommen hat, die",0.5093931555747986,CWE,dewiki_20180420_100d
460,461,Strauß,116,A,für die Hochzeit.,0,0.92,1,6.8,3.9,6.5,den,Strauß,"Zügig bindet der Florist, der die Rosen gezüchtet hat, den",0.5040242671966553,CWE,dewiki_20180420_100d
461,462,Strauß,116,B,für die Hochzeit.,0,0.92,1,2.6,1.6,6.5,den,Strauß,"Zügig bindet der Florist, der die Fenster geschlossen hat, den",0.4442666471004486,CWE,dewiki_20180420_100d
462,463,Strauß,116,C,für die Hochzeit.,0,0.0,1,6.8,3.9,1.0,den,Strauß,"Zügig ölt der Florist, der die Rosen gezüchtet hat, den",0.5421743392944336,CWE,dewiki_20180420_100d
463,464,Strauß,116,D,für die Hochzeit.,0,0.0,1,2.6,1.6,1.0,den,Strauß,"Zügig ölt der Florist, der die Fenster geschlossen hat, den",0.4875744879245758,CWE,dewiki_20180420_100d
464,465,Rolle,117,A,für das Theaterstück.,0,0.75,1,6.1,3.8,5.8,die,Rolle,"Umgehend spielt der Schauspieler, der das Skript auswendig gelernt hat, die",0.6178292632102966,CWE,dewiki_20180420_100d
465,466,Rolle,117,B,für das Theaterstück.,0,0.67,1,2.3,4.6,5.8,die,Rolle,"Umgehend spielt der Schauspieler, der die Torte gebacken hat, die",0.544596791267395,CWE,dewiki_20180420_100d
466,467,Rolle,117,C,für das Theaterstück.,0,0.0,1,6.1,3.8,2.5,die,Rolle,"Umgehend schnibbelt der Schauspieler, der das Skript auswendig gelernt hat, die",0.5419101715087891,CWE,dewiki_20180420_100d
467,468,Rolle,117,D,für das Theaterstück.,0,0.0,1,2.3,4.6,2.5,die,Rolle,"Umgehend schnibbelt der Schauspieler, der die Torte gebacken hat, die",0.43898698687553406,CWE,dewiki_20180420_100d
468,469,Sendung,118,A,für den Fernsehkanal.,0,0.42,0,6.4,6.3,6.7,die,Sendung,"Am Abend moderiert der Moderator, der die Zuschauer unterhält, die",0.8014346957206726,CWE,dewiki_20180420_100d
469,470,Sendung,118,B,für den Fernsehkanal.,0,0.17,0,2.0,1.5,6.7,die,Sendung,"Am Abend moderiert der Moderator, der die Weltmeere bereist, die",0.7742023468017578,CWE,dewiki_20180420_100d
470,471,Sendung,118,C,für den Fernsehkanal.,0,0.0,0,6.4,6.3,3.7,die,Sendung,"Am Abend wiegt der Moderator, der die Zuschauer unterhält, die",0.6901840567588806,CWE,dewiki_20180420_100d
471,472,Sendung,118,D,für den Fernsehkanal.,0,0.0,0,2.0,1.5,3.7,die,Sendung,"Am Abend wiegt der Moderator, der die Weltmeere bereist, die",0.6589707136154175,CWE,dewiki_20180420_100d
472,473,Stück,119,A,für seine nächste Sonate.,0,0.25,0,4.8,4.1,6.9,das,Stück,"Ohne zu zögern komponierte der Musiker, der die Noten aufschrieb, das",0.5836349725723267,CWE,dewiki_20180420_100d
473,474,Stück,119,B,für seine nächste Sonate.,0,0.42,0,1.7,2.1,6.9,das,Stück,"Ohne zu zögern komponierte der Musiker, der die Fragen beantwortete, das",0.5092803835868835,CWE,dewiki_20180420_100d
474,475,Stück,119,C,für seine nächste Sonate.,0,0.0,0,4.8,4.1,4.2,das,Stück,"Ohne zu zögern grillte der Musiker, der die Noten aufschrieb, das",0.5426490902900696,CWE,dewiki_20180420_100d
475,476,Stück,119,D,für seine nächste Sonate.,0,0.08,0,1.7,2.1,4.2,das,Stück,"Ohne zu zögern grillte der Musiker, der die Fragen beantwortete, das",0.44032925367355347,CWE,dewiki_20180420_100d
476,477,Bild,120,A,in seinem Atelier.,2,0.58,1,6.6,2.3,7.0,das,Bild,"Fröhlich malte der Künstler, der die Leinwand aufgespannt hatte, das",0.6765497922897339,CWE,dewiki_20180420_100d
